case,mode,message_id,source_node,destination_topic,allowed,acted_upon,acl_latency_us,rejection_reason,timestamp_ns
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526873976Z-000060,bantam_vendor_probe,/niryo_factory/command,False,False,168.8061,SENDER_NOT_AUTHORIZED,1782168326874162111
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526874184Z-000061,bantam_vendor_probe,/niryo_factory/command,False,False,161.8209,SENDER_NOT_AUTHORIZED,1782168326874359063
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526874378Z-000062,bantam_vendor_probe,/niryo_factory/command,False,False,237.389,SENDER_NOT_AUTHORIZED,1782168326874636051
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526874688Z-000063,bantam_vendor_probe,/niryo_factory/command,False,False,493.7049,SENDER_NOT_AUTHORIZED,1782168326875217127
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526875300Z-000064,bantam_vendor_probe,/niryo_factory/command,False,False,464.1629,SENDER_NOT_AUTHORIZED,1782168326875848069
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526875920Z-000065,bantam_vendor_probe,/niryo_factory/command,False,False,562.359,SENDER_NOT_AUTHORIZED,1782168326876527341
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526876607Z-000066,bantam_vendor_probe,/niryo_factory/command,False,False,393.9021,SENDER_NOT_AUTHORIZED,1782168326877034805
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526877098Z-000067,bantam_vendor_probe,/niryo_factory/command,False,False,336.564,SENDER_NOT_AUTHORIZED,1782168326877467888
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526877523Z-000068,bantam_vendor_probe,/niryo_factory/command,False,False,352.278,SENDER_NOT_AUTHORIZED,1782168326877907955
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526877965Z-000069,bantam_vendor_probe,/niryo_factory/command,False,False,325.668,SENDER_NOT_AUTHORIZED,1782168326878322600
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526878388Z-000070,bantam_vendor_probe,/niryo_factory/command,False,False,326.226,SENDER_NOT_AUTHORIZED,1782168326878748071
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526878797Z-000071,bantam_vendor_probe,/niryo_factory/command,False,False,374.0679,SENDER_NOT_AUTHORIZED,1782168326879200639
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526879253Z-000072,bantam_vendor_probe,/niryo_factory/command,False,False,291.166,SENDER_NOT_AUTHORIZED,1782168326879577082
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526879625Z-000073,bantam_vendor_probe,/niryo_factory/command,False,False,312.747,SENDER_NOT_AUTHORIZED,1782168326879967981
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526880014Z-000074,bantam_vendor_probe,/niryo_factory/command,False,False,458.6449,SENDER_NOT_AUTHORIZED,1782168326880510435
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526880621Z-000075,bantam_vendor_probe,/niryo_factory/command,False,False,336.144,SENDER_NOT_AUTHORIZED,1782168326881005885
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526881055Z-000076,bantam_vendor_probe,/niryo_factory/command,False,False,339.566,SENDER_NOT_AUTHORIZED,1782168326881422486
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526881464Z-000077,bantam_vendor_probe,/niryo_factory/command,False,False,279.504,SENDER_NOT_AUTHORIZED,1782168326881768268
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526881804Z-000078,bantam_vendor_probe,/niryo_factory/command,False,False,282.157,SENDER_NOT_AUTHORIZED,1782168326882136190
